Entity,Day,"People vaccinated (cumulative, per hundred)"
Kazakhstan,2021-07-31,26.806913
Kazakhstan,2021-08-01,26.998072
Kazakhstan,2021-08-02,27.101278
Kazakhstan,2021-08-03,27.353132
Kazakhstan,2021-08-04,27.60617
Kazakhstan,2021-08-05,27.872713
Kazakhstan,2021-08-06,28.12623
Kazakhstan,2021-08-07,28.412529
Kazakhstan,2021-08-08,28.587597
Kazakhstan,2021-08-09,28.703815
Kazakhstan,2021-08-10,28.988064
Kazakhstan,2021-08-11,29.344297
Kazakhstan,2021-08-12,29.646358
Kazakhstan,2021-08-13,29.906624
Kazakhstan,2021-08-14,30.1681
Kazakhstan,2021-08-15,30.320442
Kazakhstan,2021-08-16,30.41178
Kazakhstan,2021-08-17,30.640947
Kazakhstan,2021-08-18,30.863811
Kazakhstan,2021-08-19,31.092836
Kazakhstan,2021-08-20,31.326906
Kazakhstan,2021-08-21,31.559933
Kazakhstan,2021-08-22,31.705086
Kazakhstan,2021-08-23,31.791298
Kazakhstan,2021-08-24,32.009655
Kazakhstan,2021-08-25,32.188305
Kazakhstan,2021-08-26,32.278255
Kazakhstan,2021-08-27,32.57003
Kazakhstan,2021-08-28,32.76721
Kazakhstan,2021-08-29,32.9049
Kazakhstan,2021-08-30,32.997982
Kazakhstan,2021-08-31,33.09112
Kazakhstan,2021-09-01,33.29223
Kazakhstan,2021-09-02,33.489433
Kazakhstan,2021-09-03,33.685513
Kazakhstan,2021-09-04,33.8807
Kazakhstan,2021-09-05,34.03678
Kazakhstan,2021-09-06,34.13641
Kazakhstan,2021-09-07,34.351757
Kazakhstan,2021-09-08,34.58338
Kazakhstan,2021-09-09,34.785145
Kazakhstan,2021-09-10,34.990955
Kazakhstan,2021-09-11,35.163525
Kazakhstan,2021-09-12,35.30152
Kazakhstan,2021-09-13,35.378742
Kazakhstan,2021-09-14,35.572323
Kazakhstan,2021-09-15,35.738796
Kazakhstan,2021-09-16,35.91215
Kazakhstan,2021-09-17,36.077797
Kazakhstan,2021-09-18,36.235535
Kazakhstan,2021-09-19,36.358315
Kazakhstan,2021-09-20,36.437252
Kazakhstan,2021-09-21,36.610992
Kazakhstan,2021-09-22,36.79675
Kazakhstan,2021-09-23,36.980785
Kazakhstan,2021-09-24,37.172985
Kazakhstan,2021-09-25,37.355244
Kazakhstan,2021-09-26,37.475643
Kazakhstan,2021-09-27,37.55805
Kazakhstan,2021-09-28,37.739365
Kazakhstan,2021-09-29,37.90711
Kazakhstan,2021-09-30,38.051853
Kazakhstan,2021-10-01,38.20671
Kazakhstan,2021-10-02,38.353737
Kazakhstan,2021-10-03,38.450848
Kazakhstan,2021-10-04,38.516956
Kazakhstan,2021-10-05,38.637455
Kazakhstan,2021-10-06,38.763645
Kazakhstan,2021-10-07,38.809578
Kazakhstan,2021-10-08,38.985588
Kazakhstan,2021-10-09,39.091213
Kazakhstan,2021-10-10,39.16384
Kazakhstan,2021-10-11,39.227768
Kazakhstan,2021-10-12,39.35588
Kazakhstan,2021-10-13,39.508797
Kazakhstan,2021-10-14,39.66736
Kazakhstan,2021-10-15,39.811737
Kazakhstan,2021-10-16,39.94974
Kazakhstan,2021-10-17,40.02878
Kazakhstan,2021-10-18,40.079533
Kazakhstan,2021-10-19,40.202675
Kazakhstan,2021-10-20,40.3235
Kazakhstan,2021-10-21,40.443913
Kazakhstan,2021-10-22,40.552185
Kazakhstan,2021-10-23,40.657738
Kazakhstan,2021-10-24,40.724735
Kazakhstan,2021-10-25,40.77001
Kazakhstan,2021-10-26,40.880768
Kazakhstan,2021-10-27,40.990627
Kazakhstan,2021-10-28,41.102753
Kazakhstan,2021-10-29,41.2148
Kazakhstan,2021-10-30,41.31207
Kazakhstan,2021-10-31,41.384216
Kazakhstan,2021-11-01,41.42883
Kazakhstan,2021-11-02,41.52866
Kazakhstan,2021-11-03,41.619675
Kazakhstan,2021-11-04,41.703667
Kazakhstan,2021-11-05,41.790207
Kazakhstan,2021-11-06,41.87767
Kazakhstan,2021-11-07,41.94498
Kazakhstan,2021-11-08,41.97677
Kazakhstan,2021-11-09,42.08919
Kazakhstan,2021-11-10,42.203728
Kazakhstan,2021-11-11,42.32012
Kazakhstan,2021-11-12,42.43344
Kazakhstan,2021-11-13,42.533245
Kazakhstan,2021-11-14,42.59357
Kazakhstan,2021-11-15,42.623398
Kazakhstan,2021-11-16,42.70928
Kazakhstan,2021-11-17,42.79615
Kazakhstan,2021-11-18,42.86952
Kazakhstan,2021-11-19,42.94856
Kazakhstan,2021-11-20,43.030373
Kazakhstan,2021-11-21,43.081448
Kazakhstan,2021-11-22,43.110085
Kazakhstan,2021-11-24,43.179348
Kazakhstan,2021-11-25,43.31341
Kazakhstan,2021-11-26,43.376816
Kazakhstan,2021-11-27,43.444958
Kazakhstan,2021-11-28,43.488605
Kazakhstan,2021-11-29,43.517754
Kazakhstan,2021-11-30,43.5335
Kazakhstan,2021-12-01,43.64001
Kazakhstan,2021-12-02,43.66667
Kazakhstan,2021-12-03,43.724007
Kazakhstan,2021-12-04,43.779945
Kazakhstan,2021-12-05,43.817955
Kazakhstan,2021-12-06,43.843494
Kazakhstan,2021-12-07,43.899868
Kazakhstan,2021-12-08,43.96455
Kazakhstan,2021-12-09,44.032616
Kazakhstan,2021-12-10,44.09681
Kazakhstan,2021-12-11,44.153927
Kazakhstan,2021-12-12,44.18368
Kazakhstan,2021-12-13,44.207573
Kazakhstan,2021-12-14,44.344696
Kazakhstan,2021-12-17,44.367054
Kazakhstan,2021-12-18,44.386585
Kazakhstan,2021-12-19,44.407856
Kazakhstan,2021-12-20,44.42147
Kazakhstan,2021-12-21,44.459328
Kazakhstan,2021-12-22,44.50009
Kazakhstan,2021-12-23,44.53854
Kazakhstan,2021-12-24,44.578217
Kazakhstan,2021-12-25,44.619667
Kazakhstan,2021-12-26,44.64624
Kazakhstan,2021-12-27,44.662636
Kazakhstan,2021-12-28,44.702354
Kazakhstan,2021-12-29,44.747715
Kazakhstan,2021-12-30,44.802494
Kazakhstan,2021-12-31,44.85319
Kazakhstan,2022-01-01,44.87716
Kazakhstan,2022-01-02,44.90196
Kazakhstan,2022-01-03,44.912743
Kazakhstan,2022-01-04,44.929356
Kazakhstan,2022-01-05,44.996887
Kazakhstan,2022-01-11,45.016014
Kazakhstan,2022-01-12,45.05269
Kazakhstan,2022-01-13,45.108006
Kazakhstan,2022-01-14,45.148438
Kazakhstan,2022-01-15,45.191505
Kazakhstan,2022-01-16,45.217735
Kazakhstan,2022-01-17,45.233337
Kazakhstan,2022-01-18,45.281857
Kazakhstan,2022-01-19,45.336193
Kazakhstan,2022-01-20,45.38887
Kazakhstan,2022-01-21,45.445213
Kazakhstan,2022-01-22,45.500034
Kazakhstan,2022-01-23,45.533474
Kazakhstan,2022-01-24,45.55387
Kazakhstan,2022-01-25,45.60252
Kazakhstan,2022-01-26,45.653053
Kazakhstan,2022-01-27,45.702793
Kazakhstan,2022-01-28,45.752277
Kazakhstan,2022-01-30,45.831364
Kazakhstan,2022-01-31,45.851406
Kazakhstan,2022-02-01,45.893482
Kazakhstan,2022-02-02,45.938854
Kazakhstan,2022-02-03,45.986153
Kazakhstan,2022-02-04,46.073975
Kazakhstan,2022-02-06,46.10419
Kazakhstan,2022-02-07,46.133987
Kazakhstan,2022-02-08,46.179535
Kazakhstan,2022-02-09,46.22566
Kazakhstan,2022-02-10,46.27387
Kazakhstan,2022-02-11,46.31764
Kazakhstan,2022-02-12,46.36513
Kazakhstan,2022-02-13,46.393543
Kazakhstan,2022-02-14,46.41614
Kazakhstan,2022-02-15,46.457146
Kazakhstan,2022-02-16,46.49487
Kazakhstan,2022-02-17,46.521736
Kazakhstan,2022-02-18,46.57306
Kazakhstan,2022-02-19,46.610435
Kazakhstan,2022-02-21,46.661453
Kazakhstan,2022-02-22,46.69603
Kazakhstan,2022-02-23,46.727245
Kazakhstan,2022-02-24,46.756615
Kazakhstan,2022-02-25,46.79045
Kazakhstan,2022-02-26,46.816074
Kazakhstan,2022-02-27,46.81766
Kazakhstan,2022-02-28,46.833206
Kazakhstan,2022-03-01,46.845924
Kazakhstan,2022-03-02,46.86924
Kazakhstan,2022-03-03,46.89057
Kazakhstan,2022-03-07,46.966496
Kazakhstan,2022-03-09,46.97316
Kazakhstan,2022-03-10,46.97889
Kazakhstan,2022-03-11,46.99819
Kazakhstan,2022-03-12,47.01702
Kazakhstan,2022-03-13,47.03648
Kazakhstan,2022-03-14,47.044678
Kazakhstan,2022-03-15,47.051003
Kazakhstan,2022-03-16,47.065056
Kazakhstan,2022-03-18,47.09671
Kazakhstan,2022-03-19,47.106194
Kazakhstan,2022-03-20,47.11993
Kazakhstan,2022-03-21,47.12489
Kazakhstan,2022-03-23,47.13363
Kazakhstan,2022-03-24,47.13618
Kazakhstan,2022-03-25,47.143387
Kazakhstan,2022-03-26,47.154236
Kazakhstan,2022-03-27,47.16848
Kazakhstan,2022-03-28,47.17218
Kazakhstan,2022-03-29,47.17456
Kazakhstan,2022-03-30,47.18453
Kazakhstan,2022-03-31,47.19445
Kazakhstan,2022-04-01,47.207333
Kazakhstan,2022-04-06,47.21274
Kazakhstan,2022-04-07,47.219826
Kazakhstan,2022-04-08,47.227253
Kazakhstan,2022-04-09,47.235752
Kazakhstan,2022-04-10,47.244286
Kazakhstan,2022-04-11,47.248043
Kazakhstan,2022-04-12,47.25203
Kazakhstan,2022-04-13,47.255928
Kazakhstan,2022-04-14,47.26134
Kazakhstan,2022-04-15,47.267548
Kazakhstan,2022-04-18,47.284847
Kazakhstan,2022-04-19,47.28653
Kazakhstan,2022-04-20,47.290863
Kazakhstan,2022-04-21,47.297348
Kazakhstan,2022-04-22,47.30348
Kazakhstan,2022-04-23,47.30834
Kazakhstan,2022-04-24,47.314945
Kazakhstan,2022-04-25,47.3179
Kazakhstan,2022-04-26,47.31905
Kazakhstan,2022-04-27,47.323254
Kazakhstan,2022-04-28,47.328148
Kazakhstan,2022-04-29,47.3337
Kazakhstan,2022-05-01,47.34456
Kazakhstan,2022-05-03,47.348263
Kazakhstan,2022-05-05,47.354015
Kazakhstan,2022-05-06,47.35771
Kazakhstan,2022-05-07,47.362015
Kazakhstan,2022-05-08,47.36585
Kazakhstan,2022-05-10,47.36812
Kazakhstan,2022-05-12,47.36988
Kazakhstan,2022-05-13,47.373924
Kazakhstan,2022-05-14,47.377254
Kazakhstan,2022-05-16,47.38286
Kazakhstan,2022-05-18,47.3884
Kazakhstan,2022-05-20,47.398224
Kazakhstan,2022-05-21,47.40314
Kazakhstan,2022-05-23,47.41276
Kazakhstan,2022-05-24,47.413967
Kazakhstan,2022-05-25,47.417942
Kazakhstan,2022-05-26,47.42245
Kazakhstan,2022-05-27,47.427013
Kazakhstan,2022-05-28,47.43157
Kazakhstan,2022-05-29,47.436077
Kazakhstan,2022-05-31,47.438694
Kazakhstan,2022-06-01,47.442787
Kazakhstan,2022-06-07,47.463898
Kazakhstan,2022-06-08,47.470573
Kazakhstan,2022-06-10,47.480545
Kazakhstan,2022-06-14,47.493137
Kazakhstan,2022-06-15,47.497208
Kazakhstan,2022-06-17,47.5056
Kazakhstan,2022-06-18,47.509247
Kazakhstan,2022-06-20,47.51317
Kazakhstan,2022-06-21,47.51367
Kazakhstan,2022-06-22,47.516327
Kazakhstan,2022-06-24,47.52391
Kazakhstan,2022-06-25,47.52396
Kazakhstan,2022-06-27,47.53045
Kazakhstan,2022-06-29,47.53589
Kazakhstan,2022-07-01,47.542202
Kazakhstan,2022-07-02,47.54594
Kazakhstan,2022-07-03,47.54967
Kazakhstan,2022-07-04,47.551292
Kazakhstan,2022-07-06,47.558075
Kazakhstan,2022-07-07,47.565918
Kazakhstan,2022-07-08,47.572075
Kazakhstan,2022-07-09,47.57812
Kazakhstan,2022-07-10,47.5795
Kazakhstan,2022-07-14,47.591484
Kazakhstan,2022-07-15,47.598022
Kazakhstan,2022-07-18,47.612793
Kazakhstan,2022-07-19,47.61356
Kazakhstan,2022-07-20,47.61946
Kazakhstan,2022-07-21,47.625793
Kazakhstan,2022-07-22,47.631783
Kazakhstan,2022-07-23,47.63795
Kazakhstan,2022-07-24,47.644123
Kazakhstan,2022-07-27,53.802746
Kazakhstan,2022-07-28,53.814644
Kazakhstan,2022-08-02,53.857563
Kazakhstan,2022-08-03,53.865936
Kazakhstan,2022-08-04,53.874825
Kazakhstan,2022-08-05,53.885075
Kazakhstan,2022-08-06,53.89549
Kazakhstan,2022-08-07,53.906025
Kazakhstan,2022-08-09,53.910923
Kazakhstan,2022-08-10,53.919144
Kazakhstan,2022-08-11,53.928337
Kazakhstan,2022-08-12,53.93708
Kazakhstan,2022-08-16,53.95581
Kazakhstan,2022-08-17,53.961784
Kazakhstan,2022-08-18,53.971508
Kazakhstan,2022-08-19,53.977726
Kazakhstan,2022-08-20,53.982887
Kazakhstan,2022-08-22,53.990913
Kazakhstan,2022-08-23,54.002
Kazakhstan,2022-08-29,54.02142
Kazakhstan,2022-08-31,54.022778
Kazakhstan,2022-09-01,54.023197
Kazakhstan,2022-09-02,54.02775
Kazakhstan,2022-09-03,54.030735
Kazakhstan,2022-09-05,54.034588
Kazakhstan,2022-09-06,54.034763
Kazakhstan,2022-09-07,54.0381
Kazakhstan,2022-09-08,54.041374
Kazakhstan,2022-09-09,54.044827
Kazakhstan,2022-09-10,54.04819
Kazakhstan,2022-09-12,54.051517
Kazakhstan,2022-09-13,54.05167
Kazakhstan,2022-09-14,54.053856
Kazakhstan,2022-09-15,54.0563
Kazakhstan,2022-09-16,54.058857
Kazakhstan,2022-09-19,54.063313
Kazakhstan,2022-09-20,54.063446
Kazakhstan,2022-09-25,54.072887
Kazakhstan,2022-09-28,54.078117
Kazakhstan,2022-09-29,54.080322
Kazakhstan,2022-09-30,54.085976
Kazakhstan,2022-10-05,54.088066
Kazakhstan,2022-10-06,54.08991
Kazakhstan,2022-10-07,54.091755
Kazakhstan,2022-10-10,54.096046
Kazakhstan,2022-10-11,54.096214
Kazakhstan,2022-10-21,54.111916
Kazakhstan,2022-10-26,54.116306
Kazakhstan,2022-10-31,54.121124
Kazakhstan,2022-12-01,54.143623
Kazakhstan,2022-12-06,54.15273
Kazakhstan,2023-01-17,54.196712
Kenya,2021-03-04,0
Kenya,2021-03-10,0.0073729376
Kenya,2021-03-14,0.016854536
Kenya,2021-03-17,0.03686469
Kenya,2021-03-24,0.11815133
Kenya,2021-03-26,0.1665178
Kenya,2021-03-31,0.2981819
Kenya,2021-04-03,0.36207575
Kenya,2021-04-07,0.6269227
Kenya,2021-04-08,0.77788365
Kenya,2021-04-14,1.0492501
Kenya,2021-04-16,1.2011437
Kenya,2021-04-21,1.383294
Kenya,2021-04-28,1.5724283
Kenya,2021-05-13,1.715056
Kenya,2021-05-14,1.7205414
Kenya,2021-05-19,1.742957
Kenya,2021-05-20,1.7491926
Kenya,2021-05-21,1.7529639
Kenya,2021-05-23,1.7583609
Kenya,2021-05-24,1.7593949
Kenya,2021-05-25,1.7654574
Kenya,2021-05-26,1.7702037
Kenya,2021-05-27,1.775479
Kenya,2021-05-28,1.7813627
Kenya,2021-05-29,1.7856021
Kenya,2021-05-31,1.7869955
Kenya,2021-06-02,1.7902286
Kenya,2021-06-03,1.7927316
Kenya,2021-06-04,1.7953104
Kenya,2021-06-05,1.7976421
Kenya,2021-06-06,1.797889
Kenya,2021-06-07,1.7986927
Kenya,2021-06-08,1.8029174
Kenya,2021-06-09,1.8062868
Kenya,2021-06-10,1.8106277
Kenya,2021-06-11,1.815715
Kenya,2021-06-13,1.819053
Kenya,2021-06-14,1.819783
Kenya,2021-06-15,1.8237367
Kenya,2021-06-16,1.8269845
Kenya,2021-06-17,1.829259
Kenya,2021-06-18,1.8315668
Kenya,2021-06-19,1.8333216
Kenya,2021-06-20,1.8340404
Kenya,2021-06-21,1.835069
Kenya,2021-06-22,1.8366246
Kenya,2021-06-23,1.8384789
Kenya,2021-06-24,1.8396826
Kenya,2021-06-26,1.8463882
Kenya,2021-06-27,1.8478407
Kenya,2021-06-28,1.8491402
Kenya,2021-06-29,1.8541114
Kenya,2021-06-30,1.8582015
Kenya,2021-07-01,1.8634253
Kenya,2021-07-02,1.8688462
Kenya,2021-07-03,1.8730764
Kenya,2021-07-04,1.8754634
Kenya,2021-07-05,1.8766762
Kenya,2021-07-06,1.8803203
Kenya,2021-07-07,1.8837525
Kenya,2021-07-08,1.8877172
Kenya,2021-07-09,1.8901024
Kenya,2021-07-11,1.892928
Kenya,2021-07-12,1.895068
Kenya,2021-07-13,1.8960781
Kenya,2021-07-14,1.9001038
Kenya,2021-07-15,1.9088923
Kenya,2021-07-17,1.9120848
Kenya,2021-07-18,1.9134138
Kenya,2021-07-20,1.9175482
Kenya,2021-07-21,1.9181896
Kenya,2021-07-22,1.921489
Kenya,2021-07-23,1.9255128
Kenya,2021-07-24,1.9289927
Kenya,2021-07-25,1.9305208
Kenya,2021-07-26,1.9309577
Kenya,2021-07-27,1.9351141
Kenya,2021-07-28,1.9397149
Kenya,2021-07-29,1.9452409
Kenya,2021-07-30,1.9506582
Kenya,2021-08-01,1.9613931
Kenya,2021-08-02,1.962123
Kenya,2021-08-03,1.9678648
Kenya,2021-08-04,1.9746516
Kenya,2021-08-05,1.9829664
Kenya,2021-08-06,1.9980901
Kenya,2021-08-07,2.0235581
Kenya,2021-08-09,2.0376403
Kenya,2021-08-10,2.0858612
Kenya,2021-08-11,2.1396432
Kenya,2021-08-12,2.197906
Kenya,2021-08-13,2.2705607
Kenya,2021-08-14,2.3305156
Kenya,2021-08-15,2.3722613
Kenya,2021-08-16,2.4069877
Kenya,2021-08-18,2.5692937
Kenya,2021-08-19,2.680251
Kenya,2021-08-20,2.7975397
Kenya,2021-08-21,2.9405766
Kenya,2021-08-22,2.97809
Kenya,2021-08-23,3.006356
Kenya,2021-08-24,3.1608853
Kenya,2021-08-25,3.3074427
Kenya,2021-08-26,3.4185178
Kenya,2021-08-27,3.4915285
Kenya,2021-08-28,3.5490484
Kenya,2021-08-29,3.5752997
Kenya,2021-08-30,3.5930908
Kenya,2021-08-31,3.6286945
Kenya,2021-09-01,3.6604886
Kenya,2021-09-02,3.6869943
Kenya,2021-09-03,3.7233503
Kenya,2021-09-04,3.7666569
Kenya,2021-09-05,3.7793255
Kenya,2021-09-06,3.7916808
Kenya,2021-09-07,3.834818
Kenya,2021-09-08,3.9022655
Kenya,2021-09-10,4.0707245
Kenya,2021-09-12,4.1711807
Kenya,2021-09-13,4.1856666
Kenya,2021-09-15,4.3381147
Kenya,2021-09-16,4.4194145
Kenya,2021-09-17,4.496622
Kenya,2021-09-18,4.572222
Kenya,2021-09-20,4.6170607
Kenya,2021-09-21,4.68896
Kenya,2021-09-22,4.7735
Kenya,2021-09-23,4.8510633
Kenya,2021-09-24,4.9267097
Kenya,2021-09-25,5.001482
Kenya,2021-09-26,5.021476
Kenya,2021-09-27,5.046743
Kenya,2021-09-28,5.1076965
Kenya,2021-09-29,5.185898
Kenya,2021-09-30,5.2660694
Kenya,2021-10-01,5.3398633
Kenya,2021-10-02,5.4094195
Kenya,2021-10-03,5.427559
Kenya,2021-10-04,5.448398
Kenya,2021-10-05,5.5078206
Kenya,2021-10-06,5.572
Kenya,2021-10-07,5.7018595
Kenya,2021-10-09,5.7798305
Kenya,2021-10-12,5.815814
Kenya,2021-10-15,6.0458293
Kenya,2021-10-16,6.0664387
Kenya,2021-10-17,6.089645
Kenya,2021-10-18,6.153437
Kenya,2021-10-19,6.229841
Kenya,2021-10-20,6.297864
Kenya,2021-10-22,6.4394684
Kenya,2021-10-23,6.4594307
Kenya,2021-10-24,6.4765415
Kenya,2021-10-25,6.5343766
Kenya,2021-10-26,6.5930195
Kenya,2021-10-27,6.6509247
Kenya,2021-10-28,6.7133603
Kenya,2021-10-29,6.766759
Kenya,2021-10-30,6.7830567
Kenya,2021-10-31,6.799478
Kenya,2021-11-01,6.82965
Kenya,2021-11-03,6.9023786
Kenya,2021-11-04,6.939348
Kenya,2021-11-05,6.972327
Kenya,2021-11-06,6.9807177
Kenya,2021-11-08,7.019741
Kenya,2021-11-09,7.0517707
Kenya,2021-11-14,7.1654983
Kenya,2021-11-15,7.198227
Kenya,2021-11-17,7.2710238
Kenya,2021-11-18,7.304803
Kenya,2021-11-20,7.348056
Kenya,2021-11-23,7.5338836
Kenya,2021-11-24,7.9802175
Kenya,2021-11-25,8.121084
Kenya,2021-11-26,8.254365
Kenya,2021-11-28,8.316635
Kenya,2021-11-29,8.447805
Kenya,2021-11-30,8.587325
Kenya,2021-12-02,8.882599
Kenya,2021-12-03,9.016163
Kenya,2021-12-05,9.102214
Kenya,2021-12-06,9.222445
Kenya,2021-12-07,9.360614
Kenya,2021-12-08,9.503864
Kenya,2021-12-09,9.674183
Kenya,2021-12-11,9.878531
Kenya,2021-12-12,9.907612
Kenya,2021-12-14,10.152356
Kenya,2021-12-16,10.571353
Kenya,2021-12-19,10.930856
Kenya,2022-01-18,11.522197
Kenya,2022-01-20,11.603782
Kenya,2022-01-21,11.642793
Kenya,2022-01-22,11.680523
Kenya,2022-01-23,11.693653
Kenya,2022-01-24,11.701855
Kenya,2022-01-25,11.734001
Kenya,2022-01-26,11.772782
Kenya,2022-01-27,11.809052
Kenya,2022-01-28,11.845782
Kenya,2022-01-29,11.925662
Kenya,2022-01-30,12.01636
Kenya,2022-01-31,12.115556
Kenya,2022-02-01,12.259033
Kenya,2022-02-02,12.39773
Kenya,2022-02-03,12.573388
Kenya,2022-02-04,12.777056
Kenya,2022-02-05,13.008885
Kenya,2022-02-06,13.192373
Kenya,2022-02-07,13.340806
Kenya,2022-02-08,13.511467
Kenya,2022-02-09,13.723491
Kenya,2022-02-10,14.005762
Kenya,2022-02-11,14.307361
Kenya,2022-02-12,14.615128
Kenya,2022-02-13,14.846157
Kenya,2022-03-24,16.57862
Kenya,2022-05-08,21.58663
Kenya,2022-05-15,22.060171
Kenya,2022-05-22,23.087534
Kenya,2022-06-05,23.181618
Kenya,2022-06-19,23.301579
Kenya,2022-08-21,23.301579
Kenya,2022-09-04,24.810217
Kenya,2022-09-11,24.810217
Kenya,2022-09-18,24.810217
Kenya,2022-09-25,25.086634
Kenya,2022-10-23,25.646849
Kenya,2022-10-30,25.748568
Kenya,2022-11-13,25.873268
Kenya,2022-11-20,25.976873
Kenya,2022-12-04,26.103428
Kenya,2022-12-18,26.199654
Kenya,2023-01-08,26.252497
Kenya,2023-02-05,26.359766
Kenya,2023-02-19,26.38966
Kenya,2023-04-02,26.716526
Kiribati,2021-06-01,0
Kiribati,2021-08-09,10.706375
Kiribati,2021-09-07,10.706375
Kiribati,2021-09-14,18.72198
Kiribati,2021-09-28,22.553896
Kiribati,2021-10-05,28.848969
Kiribati,2021-10-12,32.988205
Kiribati,2021-10-25,41.40463
Kiribati,2021-11-15,44.23718
Kiribati,2021-11-30,45.593678
Kiribati,2022-01-04,50.9438
Kiribati,2022-01-11,54.52971
Kiribati,2022-02-07,57.156105
Kiribati,2022-03-07,58.62143
Kiribati,2022-03-21,60.25306
